,Province/State,Country/Region,Lat,Long,Date,#Confirmed,#Deaths,#Recovered
376,St Martin,France,18.0708,-63.0501,1/23/20,0,0,0.0
377,Martinique,France,14.6415,-61.0242,1/23/20,0,0,0.0
378,France,France,46.2276,2.2137,1/23/20,0,0,0.0
379,Gabon,Gabon,-0.8037,11.6094,1/23/20,0,0,0.0
380,Gambia,Gambia,13.4432,-15.3101,1/23/20,0,0,0.0
381,Georgia,Georgia,42.3154,43.3569,1/23/20,0,0,0.0
382,Germany,Germany,51.0,9.0,1/23/20,0,0,0.0
383,Ghana,Ghana,7.9465,-1.0232,1/23/20,0,0,0.0
384,Greece,Greece,39.0742,21.8243,1/23/20,0,0,0.0
385,Guatemala,Guatemala,15.7835,-90.2308,1/23/20,0,0,0.0
386,Guinea,Guinea,9.9456,-9.6966,1/23/20,0,0,0.0
387,Guyana,Guyana,5.0,-58.75,1/23/20,0,0,0.0
388,Haiti,Haiti,18.9712,-72.2852,1/23/20,0,0,0.0
389,Holy See,Holy See,41.9029,12.4534,1/23/20,0,0,0.0
390,Honduras,Honduras,15.2,-86.2419,1/23/20,0,0,0.0
391,Hungary,Hungary,47.1625,19.5033,1/23/20,0,0,0.0
392,Iceland,Iceland,64.9631,-19.0208,1/23/20,0,0,0.0
393,India,India,21.0,78.0,1/23/20,0,0,0.0
394,Indonesia,Indonesia,-0.7893,113.9213,1/23/20,0,0,0.0
395,Iran,Iran,32.0,53.0,1/23/20,0,0,0.0
396,Iraq,Iraq,33.0,44.0,1/23/20,0,0,0.0
397,Ireland,Ireland,53.1424,-7.6921,1/23/20,0,0,0.0
398,Israel,Israel,31.0,35.0,1/23/20,0,0,0.0
399,Italy,Italy,43.0,12.0,1/23/20,0,0,0.0
400,Jamaica,Jamaica,18.1096,-77.2975,1/23/20,0,0,0.0
401,Japan,Japan,36.0,138.0,1/23/20,2,0,0.0
402,Jordan,Jordan,31.24,36.51,1/23/20,0,0,0.0
403,Kazakhstan,Kazakhstan,48.0196,66.9237,1/23/20,0,0,0.0
404,Kenya,Kenya,-0.0236,37.9062,1/23/20,0,0,0.0
405,"Korea, South","Korea, South",36.0,128.0,1/23/20,1,0,0.0
406,Kuwait,Kuwait,29.5,47.75,1/23/20,0,0,0.0
407,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,1/23/20,0,0,0.0
408,Latvia,Latvia,56.8796,24.6032,1/23/20,0,0,0.0
409,Lebanon,Lebanon,33.8547,35.8623,1/23/20,0,0,0.0
410,Liberia,Liberia,6.4281,-9.4295,1/23/20,0,0,0.0
411,Liechtenstein,Liechtenstein,47.14,9.55,1/23/20,0,0,0.0
412,Lithuania,Lithuania,55.1694,23.8813,1/23/20,0,0,0.0
413,Luxembourg,Luxembourg,49.8153,6.1296,1/23/20,0,0,0.0
414,Madagascar,Madagascar,-18.7669,46.8691,1/23/20,0,0,0.0
415,Malaysia,Malaysia,2.5,112.5,1/23/20,0,0,0.0
416,Maldives,Maldives,3.2028,73.2207,1/23/20,0,0,0.0
417,Malta,Malta,35.9375,14.3754,1/23/20,0,0,0.0
418,Mauritania,Mauritania,21.0079,10.9408,1/23/20,0,0,0.0
419,Mauritius,Mauritius,-20.2,57.5,1/23/20,0,0,0.0
420,Mexico,Mexico,23.6345,-102.5528,1/23/20,0,0,0.0
421,Moldova,Moldova,47.4116,28.3699,1/23/20,0,0,0.0
422,Monaco,Monaco,43.7333,7.4167,1/23/20,0,0,0.0
423,Mongolia,Mongolia,46.8625,103.8467,1/23/20,0,0,0.0
424,Montenegro,Montenegro,42.5,19.3,1/23/20,0,0,0.0
425,Morocco,Morocco,31.7917,-7.0926,1/23/20,0,0,0.0
426,Namibia,Namibia,-22.9576,18.4904,1/23/20,0,0,0.0
427,Nepal,Nepal,28.1667,84.25,1/23/20,0,0,0.0
428,Aruba,Netherlands,12.5186,-70.0358,1/23/20,0,0,0.0
429,Curacao,Netherlands,12.1696,-68.99,1/23/20,0,0,0.0
430,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/20,0,0,0.0
431,Netherlands,Netherlands,52.1326,5.2913,1/23/20,0,0,0.0
432,New Zealand,New Zealand,-40.9006,174.886,1/23/20,0,0,0.0
433,Nicaragua,Nicaragua,12.8654,-85.2072,1/23/20,0,0,0.0
434,Niger,Niger,17.6078,8.0817,1/23/20,0,0,0.0
435,Nigeria,Nigeria,9.082,8.6753,1/23/20,0,0,0.0
436,North Macedonia,North Macedonia,41.6086,21.7453,1/23/20,0,0,0.0
437,Norway,Norway,60.472,8.4689,1/23/20,0,0,0.0
438,Oman,Oman,21.0,57.0,1/23/20,0,0,0.0
439,Pakistan,Pakistan,30.3753,69.3451,1/23/20,0,0,0.0
440,Panama,Panama,8.538,-80.7821,1/23/20,0,0,0.0
441,Papua New Guinea,Papua New Guinea,-6.315,143.9555,1/23/20,0,0,0.0
442,Paraguay,Paraguay,-23.4425,-58.4438,1/23/20,0,0,0.0
443,Peru,Peru,-9.19,-75.0152,1/23/20,0,0,0.0
444,Philippines,Philippines,13.0,122.0,1/23/20,0,0,0.0
445,Poland,Poland,51.9194,19.1451,1/23/20,0,0,0.0
446,Portugal,Portugal,39.3999,-8.2245,1/23/20,0,0,0.0
447,Qatar,Qatar,25.3548,51.1839,1/23/20,0,0,0.0
448,Romania,Romania,45.9432,24.9668,1/23/20,0,0,0.0
449,Russia,Russia,60.0,90.0,1/23/20,0,0,0.0
450,Rwanda,Rwanda,-1.9403,29.8739,1/23/20,0,0,0.0
451,Saint Lucia,Saint Lucia,13.9094,-60.9789,1/23/20,0,0,0.0
452,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/20,0,0,0.0
453,San Marino,San Marino,43.9424,12.4578,1/23/20,0,0,0.0
454,Saudi Arabia,Saudi Arabia,24.0,45.0,1/23/20,0,0,0.0
455,Senegal,Senegal,14.4974,-14.4524,1/23/20,0,0,0.0
456,Serbia,Serbia,44.0165,21.0059,1/23/20,0,0,0.0
457,Seychelles,Seychelles,-4.6796,55.492,1/23/20,0,0,0.0
458,Singapore,Singapore,1.2833,103.8333,1/23/20,1,0,0.0
459,Slovakia,Slovakia,48.669,19.699,1/23/20,0,0,0.0
460,Slovenia,Slovenia,46.1512,14.9955,1/23/20,0,0,0.0
461,Somalia,Somalia,5.1521,46.1996,1/23/20,0,0,0.0
462,South Africa,South Africa,-30.5595,22.9375,1/23/20,0,0,0.0
463,Spain,Spain,40.0,-4.0,1/23/20,0,0,0.0
464,Sri Lanka,Sri Lanka,7.0,81.0,1/23/20,0,0,0.0
465,Sudan,Sudan,12.8628,30.2176,1/23/20,0,0,0.0
466,Suriname,Suriname,3.9193,-56.0278,1/23/20,0,0,0.0
467,Sweden,Sweden,63.0,16.0,1/23/20,0,0,0.0
468,Switzerland,Switzerland,46.8182,8.2275,1/23/20,0,0,0.0
469,Taiwan*,Taiwan*,23.7,121.0,1/23/20,1,0,0.0
470,Tanzania,Tanzania,-6.369,34.8888,1/23/20,0,0,0.0
471,Thailand,Thailand,15.0,101.0,1/23/20,3,0,0.0
472,Togo,Togo,8.6195,0.8248,1/23/20,0,0,0.0
473,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,1/23/20,0,0,0.0
474,Tunisia,Tunisia,34.0,9.0,1/23/20,0,0,0.0
475,Turkey,Turkey,38.9637,35.2433,1/23/20,0,0,0.0
476,Uganda,Uganda,1.0,32.0,1/23/20,0,0,0.0
477,Ukraine,Ukraine,48.3794,31.1656,1/23/20,0,0,0.0
478,United Arab Emirates,United Arab Emirates,24.0,54.0,1/23/20,0,0,0.0
479,Bermuda,United Kingdom,32.3078,-64.7505,1/23/20,0,0,0.0
480,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0,0,0.0
481,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0,0,0.0
482,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/20,0,0,0.0
483,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/20,0,0,0.0
484,Montserrat,United Kingdom,16.7425,-62.1874,1/23/20,0,0,0.0
485,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,1/23/20,0,0,0.0
486,Uruguay,Uruguay,-32.5228,-55.7658,1/23/20,0,0,0.0
487,US,US,37.0902,-95.7129,1/23/20,1,0,0.0
488,Uzbekistan,Uzbekistan,41.3775,64.5853,1/23/20,0,0,0.0
489,Venezuela,Venezuela,6.4238,-66.5897,1/23/20,0,0,0.0
490,Vietnam,Vietnam,16.0,108.0,1/23/20,2,0,0.0
491,Zambia,Zambia,-15.4167,28.2833,1/23/20,0,0,0.0
492,Zimbabwe,Zimbabwe,-20.0,30.0,1/23/20,0,0,0.0
493,Diamond Princess,Canada,0.0,0.0,1/23/20,0,0,
494,Dominica,Dominica,15.415,-61.371,1/23/20,0,0,0.0
495,Grenada,Grenada,12.1165,-61.679,1/23/20,0,0,0.0
496,Mozambique,Mozambique,-18.665695,35.529562,1/23/20,0,0,0.0
497,Syria,Syria,34.802075,38.99681500000001,1/23/20,0,0,0.0
498,Timor-Leste,Timor-Leste,-8.874217,125.727539,1/23/20,0,0,0.0
499,Belize,Belize,13.1939,-59.5432,1/23/20,0,0,0.0
500,Recovered,Canada,0.0,0.0,1/23/20,0,0,
501,Laos,Laos,19.85627,102.495496,1/23/20,0,0,0.0
502,Libya,Libya,26.3351,17.228331,1/23/20,0,0,0.0
503,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,1/23/20,0,0,0.0
504,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0,0.0
505,Mali,Mali,17.570692,-3.996166000000001,1/23/20,0,0,0.0
506,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,1/23/20,0,0,0.0
507,Northwest Territories,Canada,64.8255,-124.8457,1/23/20,0,0,
508,Yukon,Canada,64.2823,-135.0,1/23/20,0,0,
509,Kosovo,Kosovo,42.602636,20.902977,1/23/20,0,0,0.0
510,Burma,Burma,21.9162,95.956,1/23/20,0,0,0.0
511,Anguilla,United Kingdom,18.2206,-63.0686,1/23/20,0,0,0.0
512,British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/20,0,0,0.0
513,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/23/20,0,0,0.0
514,MS Zaandam,MS Zaandam,0.0,0.0,1/23/20,0,0,0.0
515,Botswana,Botswana,-22.3285,24.6849,1/23/20,0,0,0.0
516,Burundi,Burundi,-3.3731,29.9189,1/23/20,0,0,0.0
517,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,1/23/20,0,0,0.0
518,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/23/20,0,0,0.0
519,Malawi,Malawi,-13.254307999999998,34.301525,1/23/20,0,0,0.0
520,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,1/23/20,0,0,0.0
521,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/20,0,0,0.0
522,South Sudan,South Sudan,6.8770000000000024,31.307,1/23/20,0,0,0.0
523,Western Sahara,Western Sahara,24.2155,-12.8858,1/23/20,0,0,0.0
524,Afghanistan,Afghanistan,33.0,65.0,1/24/20,0,0,0.0
525,Albania,Albania,41.1533,20.1683,1/24/20,0,0,0.0
526,Algeria,Algeria,28.0339,1.6596,1/24/20,0,0,0.0
527,Andorra,Andorra,42.5063,1.5218,1/24/20,0,0,0.0
528,Angola,Angola,-11.2027,17.8739,1/24/20,0,0,0.0
529,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0,0,0.0
530,Argentina,Argentina,-38.4161,-63.6167,1/24/20,0,0,0.0
531,Armenia,Armenia,40.0691,45.0382,1/24/20,0,0,0.0
532,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0,0,0.0
533,New South Wales,Australia,-33.8688,151.2093,1/24/20,0,0,0.0
534,Northern Territory,Australia,-12.4634,130.8456,1/24/20,0,0,0.0
535,Queensland,Australia,-28.0167,153.4,1/24/20,0,0,0.0
536,South Australia,Australia,-34.9285,138.6007,1/24/20,0,0,0.0
537,Tasmania,Australia,-41.4545,145.9707,1/24/20,0,0,0.0
538,Victoria,Australia,-37.8136,144.9631,1/24/20,0,0,0.0
539,Western Australia,Australia,-31.9505,115.8605,1/24/20,0,0,0.0
540,Austria,Austria,47.5162,14.5501,1/24/20,0,0,0.0
541,Azerbaijan,Azerbaijan,40.1431,47.5769,1/24/20,0,0,0.0
542,Bahamas,Bahamas,25.0343,-77.3963,1/24/20,0,0,0.0
543,Bahrain,Bahrain,26.0275,50.55,1/24/20,0,0,0.0
544,Bangladesh,Bangladesh,23.685,90.3563,1/24/20,0,0,0.0
545,Barbados,Barbados,13.1939,-59.5432,1/24/20,0,0,0.0
546,Belarus,Belarus,53.7098,27.9534,1/24/20,0,0,0.0
547,Belgium,Belgium,50.8333,4.0,1/24/20,0,0,0.0
548,Benin,Benin,9.3077,2.3158,1/24/20,0,0,0.0
549,Bhutan,Bhutan,27.5142,90.4336,1/24/20,0,0,0.0
550,Bolivia,Bolivia,-16.2902,-63.5887,1/24/20,0,0,0.0
551,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0,0.0
552,Brazil,Brazil,-14.235,-51.9253,1/24/20,0,0,0.0
553,Brunei,Brunei,4.5353,114.7277,1/24/20,0,0,0.0
554,Bulgaria,Bulgaria,42.7339,25.4858,1/24/20,0,0,0.0
555,Burkina Faso,Burkina Faso,12.2383,-1.5616,1/24/20,0,0,0.0
556,Cabo Verde,Cabo Verde,16.5388,-23.0418,1/24/20,0,0,0.0
557,Cambodia,Cambodia,11.55,104.9167,1/24/20,0,0,0.0
558,Cameroon,Cameroon,3.848,11.5021,1/24/20,0,0,0.0
559,Alberta,Canada,53.9333,-116.5765,1/24/20,0,0,
560,British Columbia,Canada,49.2827,-123.1207,1/24/20,0,0,
561,Grand Princess,Canada,37.6489,-122.6655,1/24/20,0,0,
562,Manitoba,Canada,53.7609,-98.8139,1/24/20,0,0,
563,New Brunswick,Canada,46.5653,-66.4619,1/24/20,0,0,
564,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/20,0,0,
565,Nova Scotia,Canada,44.682,-63.7443,1/24/20,0,0,
566,Ontario,Canada,51.2538,-85.3232,1/24/20,0,0,
567,Prince Edward Island,Canada,46.5107,-63.4168,1/24/20,0,0,
568,Quebec,Canada,52.9399,-73.5491,1/24/20,0,0,
569,Saskatchewan,Canada,52.9399,-106.4509,1/24/20,0,0,
570,Central African Republic,Central African Republic,6.6111,20.9394,1/24/20,0,0,0.0
571,Chad,Chad,15.4542,18.7322,1/24/20,0,0,0.0
572,Chile,Chile,-35.6751,-71.543,1/24/20,0,0,0.0
573,Anhui,China,31.8257,117.2264,1/24/20,15,0,0.0
574,Beijing,China,40.1824,116.4142,1/24/20,36,0,1.0
575,Chongqing,China,30.0572,107.874,1/24/20,27,0,0.0
576,Fujian,China,26.0789,117.9874,1/24/20,10,0,0.0
577,Gansu,China,37.8099,101.0583,1/24/20,2,0,0.0
578,Guangdong,China,23.3417,113.4244,1/24/20,53,0,2.0
579,Guangxi,China,23.8298,108.7881,1/24/20,23,0,0.0
580,Guizhou,China,26.8154,106.8748,1/24/20,3,0,0.0
581,Hainan,China,19.1959,109.7453,1/24/20,8,0,0.0
582,Hebei,China,39.549,116.1306,1/24/20,2,1,0.0
583,Heilongjiang,China,47.862,127.7615,1/24/20,4,1,0.0
584,Henan,China,33.882,113.614,1/24/20,9,0,0.0
585,Hong Kong,China,22.3,114.2,1/24/20,2,0,0.0
586,Hubei,China,30.9756,112.2707,1/24/20,549,24,31.0
587,Hunan,China,27.6104,111.7088,1/24/20,24,0,0.0
588,Inner Mongolia,China,44.0935,113.9448,1/24/20,1,0,0.0
589,Jiangsu,China,32.9711,119.455,1/24/20,9,0,0.0
590,Jiangxi,China,27.614,115.7221,1/24/20,18,0,0.0
591,Jilin,China,43.6661,126.1923,1/24/20,3,0,0.0
592,Liaoning,China,41.2956,122.6085,1/24/20,4,0,0.0
593,Macau,China,22.1667,113.55,1/24/20,2,0,0.0
594,Ningxia,China,37.2692,106.1655,1/24/20,2,0,0.0
595,Qinghai,China,35.7452,95.9956,1/24/20,0,0,0.0
596,Shaanxi,China,35.1917,108.8701,1/24/20,5,0,0.0
597,Shandong,China,36.3427,118.1498,1/24/20,15,0,0.0
598,Shanghai,China,31.202,121.4491,1/24/20,20,0,1.0
599,Shanxi,China,37.5777,112.2922,1/24/20,1,0,0.0
600,Sichuan,China,30.6171,102.7103,1/24/20,15,0,0.0
601,Tianjin,China,39.3054,117.323,1/24/20,8,0,0.0
602,Tibet,China,31.6927,88.0924,1/24/20,0,0,0.0
603,Xinjiang,China,41.1129,85.2401,1/24/20,2,0,0.0
604,Yunnan,China,24.974,101.487,1/24/20,5,0,0.0
605,Zhejiang,China,29.1832,120.0934,1/24/20,43,0,1.0
606,Colombia,Colombia,4.5709,-74.2973,1/24/20,0,0,0.0
607,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,1/24/20,0,0,0.0
608,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0,0.0
609,Costa Rica,Costa Rica,9.7489,-83.7534,1/24/20,0,0,0.0
610,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0,0.0
611,Croatia,Croatia,45.1,15.2,1/24/20,0,0,0.0
612,Diamond Princess,Diamond Princess,0.0,0.0,1/24/20,0,0,0.0
613,Cuba,Cuba,22.0,-80.0,1/24/20,0,0,0.0
614,Cyprus,Cyprus,35.1264,33.4299,1/24/20,0,0,0.0
615,Czechia,Czechia,49.8175,15.473,1/24/20,0,0,0.0
616,Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0,0,0.0
617,Greenland,Denmark,71.7069,-42.6043,1/24/20,0,0,0.0
618,Denmark,Denmark,56.2639,9.5018,1/24/20,0,0,0.0
619,Djibouti,Djibouti,11.8251,42.5903,1/24/20,0,0,0.0
620,Dominican Republic,Dominican Republic,18.7357,-70.1627,1/24/20,0,0,0.0
621,Ecuador,Ecuador,-1.8312,-78.1834,1/24/20,0,0,0.0
622,Egypt,Egypt,26.0,30.0,1/24/20,0,0,0.0
623,El Salvador,El Salvador,13.7942,-88.8965,1/24/20,0,0,0.0
624,Equatorial Guinea,Equatorial Guinea,1.5,10.0,1/24/20,0,0,0.0
625,Eritrea,Eritrea,15.1794,39.7823,1/24/20,0,0,0.0
626,Estonia,Estonia,58.5953,25.0136,1/24/20,0,0,0.0
627,Eswatini,Eswatini,-26.5225,31.4659,1/24/20,0,0,0.0
628,Ethiopia,Ethiopia,9.145,40.4897,1/24/20,0,0,0.0
629,Fiji,Fiji,-17.7134,178.065,1/24/20,0,0,0.0
630,Finland,Finland,64.0,26.0,1/24/20,0,0,0.0
631,French Guiana,France,3.9339,-53.1258,1/24/20,0,0,0.0
632,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0,0.0
633,Guadeloupe,France,16.25,-61.5833,1/24/20,0,0,0.0
634,Mayotte,France,-12.8275,45.1662,1/24/20,0,0,0.0
635,New Caledonia,France,-20.9043,165.618,1/24/20,0,0,0.0
636,Reunion,France,-21.1351,55.2471,1/24/20,0,0,0.0
637,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0,0.0
638,St Martin,France,18.0708,-63.0501,1/24/20,0,0,0.0
639,Martinique,France,14.6415,-61.0242,1/24/20,0,0,0.0
640,France,France,46.2276,2.2137,1/24/20,2,0,0.0
641,Gabon,Gabon,-0.8037,11.6094,1/24/20,0,0,0.0
642,Gambia,Gambia,13.4432,-15.3101,1/24/20,0,0,0.0
643,Georgia,Georgia,42.3154,43.3569,1/24/20,0,0,0.0
644,Germany,Germany,51.0,9.0,1/24/20,0,0,0.0
645,Ghana,Ghana,7.9465,-1.0232,1/24/20,0,0,0.0
646,Greece,Greece,39.0742,21.8243,1/24/20,0,0,0.0
647,Guatemala,Guatemala,15.7835,-90.2308,1/24/20,0,0,0.0
648,Guinea,Guinea,9.9456,-9.6966,1/24/20,0,0,0.0
649,Guyana,Guyana,5.0,-58.75,1/24/20,0,0,0.0
650,Haiti,Haiti,18.9712,-72.2852,1/24/20,0,0,0.0
651,Holy See,Holy See,41.9029,12.4534,1/24/20,0,0,0.0
652,Honduras,Honduras,15.2,-86.2419,1/24/20,0,0,0.0
653,Hungary,Hungary,47.1625,19.5033,1/24/20,0,0,0.0
654,Iceland,Iceland,64.9631,-19.0208,1/24/20,0,0,0.0
655,India,India,21.0,78.0,1/24/20,0,0,0.0
656,Indonesia,Indonesia,-0.7893,113.9213,1/24/20,0,0,0.0
657,Iran,Iran,32.0,53.0,1/24/20,0,0,0.0
658,Iraq,Iraq,33.0,44.0,1/24/20,0,0,0.0
659,Ireland,Ireland,53.1424,-7.6921,1/24/20,0,0,0.0
660,Israel,Israel,31.0,35.0,1/24/20,0,0,0.0
661,Italy,Italy,43.0,12.0,1/24/20,0,0,0.0
662,Jamaica,Jamaica,18.1096,-77.2975,1/24/20,0,0,0.0
663,Japan,Japan,36.0,138.0,1/24/20,2,0,0.0
664,Jordan,Jordan,31.24,36.51,1/24/20,0,0,0.0
665,Kazakhstan,Kazakhstan,48.0196,66.9237,1/24/20,0,0,0.0
666,Kenya,Kenya,-0.0236,37.9062,1/24/20,0,0,0.0
667,"Korea, South","Korea, South",36.0,128.0,1/24/20,2,0,0.0
668,Kuwait,Kuwait,29.5,47.75,1/24/20,0,0,0.0
669,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,1/24/20,0,0,0.0
670,Latvia,Latvia,56.8796,24.6032,1/24/20,0,0,0.0
671,Lebanon,Lebanon,33.8547,35.8623,1/24/20,0,0,0.0
672,Liberia,Liberia,6.4281,-9.4295,1/24/20,0,0,0.0
673,Liechtenstein,Liechtenstein,47.14,9.55,1/24/20,0,0,0.0
674,Lithuania,Lithuania,55.1694,23.8813,1/24/20,0,0,0.0
675,Luxembourg,Luxembourg,49.8153,6.1296,1/24/20,0,0,0.0
676,Madagascar,Madagascar,-18.7669,46.8691,1/24/20,0,0,0.0
677,Malaysia,Malaysia,2.5,112.5,1/24/20,0,0,0.0
678,Maldives,Maldives,3.2028,73.2207,1/24/20,0,0,0.0
679,Malta,Malta,35.9375,14.3754,1/24/20,0,0,0.0
680,Mauritania,Mauritania,21.0079,10.9408,1/24/20,0,0,0.0
681,Mauritius,Mauritius,-20.2,57.5,1/24/20,0,0,0.0
682,Mexico,Mexico,23.6345,-102.5528,1/24/20,0,0,0.0
683,Moldova,Moldova,47.4116,28.3699,1/24/20,0,0,0.0
684,Monaco,Monaco,43.7333,7.4167,1/24/20,0,0,0.0
685,Mongolia,Mongolia,46.8625,103.8467,1/24/20,0,0,0.0
686,Montenegro,Montenegro,42.5,19.3,1/24/20,0,0,0.0
687,Morocco,Morocco,31.7917,-7.0926,1/24/20,0,0,0.0
688,Namibia,Namibia,-22.9576,18.4904,1/24/20,0,0,0.0
689,Nepal,Nepal,28.1667,84.25,1/24/20,0,0,0.0
690,Aruba,Netherlands,12.5186,-70.0358,1/24/20,0,0,0.0
691,Curacao,Netherlands,12.1696,-68.99,1/24/20,0,0,0.0
692,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/20,0,0,0.0
693,Netherlands,Netherlands,52.1326,5.2913,1/24/20,0,0,0.0
694,New Zealand,New Zealand,-40.9006,174.886,1/24/20,0,0,0.0
695,Nicaragua,Nicaragua,12.8654,-85.2072,1/24/20,0,0,0.0
696,Niger,Niger,17.6078,8.0817,1/24/20,0,0,0.0
697,Nigeria,Nigeria,9.082,8.6753,1/24/20,0,0,0.0
698,North Macedonia,North Macedonia,41.6086,21.7453,1/24/20,0,0,0.0
699,Norway,Norway,60.472,8.4689,1/24/20,0,0,0.0
700,Oman,Oman,21.0,57.0,1/24/20,0,0,0.0
701,Pakistan,Pakistan,30.3753,69.3451,1/24/20,0,0,0.0
702,Panama,Panama,8.538,-80.7821,1/24/20,0,0,0.0
703,Papua New Guinea,Papua New Guinea,-6.315,143.9555,1/24/20,0,0,0.0
704,Paraguay,Paraguay,-23.4425,-58.4438,1/24/20,0,0,0.0
705,Peru,Peru,-9.19,-75.0152,1/24/20,0,0,0.0
706,Philippines,Philippines,13.0,122.0,1/24/20,0,0,0.0
707,Poland,Poland,51.9194,19.1451,1/24/20,0,0,0.0
708,Portugal,Portugal,39.3999,-8.2245,1/24/20,0,0,0.0
709,Qatar,Qatar,25.3548,51.1839,1/24/20,0,0,0.0
710,Romania,Romania,45.9432,24.9668,1/24/20,0,0,0.0
711,Russia,Russia,60.0,90.0,1/24/20,0,0,0.0
712,Rwanda,Rwanda,-1.9403,29.8739,1/24/20,0,0,0.0
713,Saint Lucia,Saint Lucia,13.9094,-60.9789,1/24/20,0,0,0.0
714,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0,0.0
715,San Marino,San Marino,43.9424,12.4578,1/24/20,0,0,0.0
716,Saudi Arabia,Saudi Arabia,24.0,45.0,1/24/20,0,0,0.0
717,Senegal,Senegal,14.4974,-14.4524,1/24/20,0,0,0.0
718,Serbia,Serbia,44.0165,21.0059,1/24/20,0,0,0.0
719,Seychelles,Seychelles,-4.6796,55.492,1/24/20,0,0,0.0
720,Singapore,Singapore,1.2833,103.8333,1/24/20,3,0,0.0
721,Slovakia,Slovakia,48.669,19.699,1/24/20,0,0,0.0
722,Slovenia,Slovenia,46.1512,14.9955,1/24/20,0,0,0.0
723,Somalia,Somalia,5.1521,46.1996,1/24/20,0,0,0.0
724,South Africa,South Africa,-30.5595,22.9375,1/24/20,0,0,0.0
725,Spain,Spain,40.0,-4.0,1/24/20,0,0,0.0
726,Sri Lanka,Sri Lanka,7.0,81.0,1/24/20,0,0,0.0
727,Sudan,Sudan,12.8628,30.2176,1/24/20,0,0,0.0
728,Suriname,Suriname,3.9193,-56.0278,1/24/20,0,0,0.0
729,Sweden,Sweden,63.0,16.0,1/24/20,0,0,0.0
730,Switzerland,Switzerland,46.8182,8.2275,1/24/20,0,0,0.0
731,Taiwan*,Taiwan*,23.7,121.0,1/24/20,3,0,0.0
732,Tanzania,Tanzania,-6.369,34.8888,1/24/20,0,0,0.0
733,Thailand,Thailand,15.0,101.0,1/24/20,5,0,0.0
734,Togo,Togo,8.6195,0.8248,1/24/20,0,0,0.0
735,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0,0.0
736,Tunisia,Tunisia,34.0,9.0,1/24/20,0,0,0.0
737,Turkey,Turkey,38.9637,35.2433,1/24/20,0,0,0.0
738,Uganda,Uganda,1.0,32.0,1/24/20,0,0,0.0
739,Ukraine,Ukraine,48.3794,31.1656,1/24/20,0,0,0.0
740,United Arab Emirates,United Arab Emirates,24.0,54.0,1/24/20,0,0,0.0
741,Bermuda,United Kingdom,32.3078,-64.7505,1/24/20,0,0,0.0
742,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/20,0,0,0.0
743,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/20,0,0,0.0
744,Gibraltar,United Kingdom,36.1408,-5.3536,1/24/20,0,0,0.0
745,Isle of Man,United Kingdom,54.2361,-4.5481,1/24/20,0,0,0.0
746,Montserrat,United Kingdom,16.7425,-62.1874,1/24/20,0,0,0.0
747,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,1/24/20,0,0,0.0
748,Uruguay,Uruguay,-32.5228,-55.7658,1/24/20,0,0,0.0
749,US,US,37.0902,-95.7129,1/24/20,2,0,0.0
750,Uzbekistan,Uzbekistan,41.3775,64.5853,1/24/20,0,0,0.0
